ϣⲁⲩⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉ	CPLXAUXP	ϣⲁⲩⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉ
ϣⲁⲩⲥⲱⲕ	CPLXAUXP	ϣⲁⲩⲥⲱⲕ
ϣⲁⲩⲧⲣⲉⲩⲕⲱⲧⲉ	CPLXAUXP	ϣⲁⲩⲧⲣⲉⲩⲕⲱⲧⲉ
ϣⲁⲩ	N	ϣⲁⲩ
ϣⲁ	AAOR	ϣⲁⲣⲉ
ϣⲁ	N	ϣⲁ
ϣⲁ	PREP	ϣⲁ
ϣⲁ	UNKNOWN	ϣⲁ
ϣⲁ	V	ϣⲁ
ϣⲃϫⲱⲥ	CPLXV	ϣⲃϫⲱⲥ
ϣⲃⲃⲓⲱ	N	ϣⲃⲃⲓⲱ
ϣⲃⲃ	V	ϣⲓⲃⲉ
ϣⲃⲉⲉⲣ	N	ϣⲃⲉⲉⲣ
ϣⲃⲉⲓⲱ	N	ϣⲃⲉⲓⲱ
ϣⲃⲉ	N	ϣⲃⲉ
ϣⲃⲏⲣⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ	N	ϣⲃⲏⲣⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ
ϣⲃⲏⲣⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	N	ϣⲃⲏⲣⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ
ϣⲃⲏⲣ	N	ϣⲃⲏⲣ
ϣⲃⲛⲛⲉ	N	ϣⲃⲛⲛⲉ
ϣⲃⲣⲙⲉⲗⲟⲥ	N	ϣⲃⲣⲙⲉⲗⲟⲥ
ϣⲃⲣⲣϩⲱⲃ	N	ϣⲃⲣⲣϩⲱⲃ
ϣⲃⲣ	N	ϣⲃⲣ
ϣⲃⲧϥ	CPLXV	ϣⲃⲧϥ
ϣⲃⲧ	V	ϣⲓⲃⲉ
ϣⲃⲱ	N	ϣⲃⲱ
ϣⲃ	V	ϣⲃ
ϣⲃ	V	ϣⲱⲃ
ϣⲃv	V	ϣⲃv
ϣⲉϥ	V	ϣⲱϥ
ϣⲉϩⲙⲉ	NUM	ϣⲉϩⲙⲉ
ϣⲉⲉⲣⲉ	N	ϣⲉⲉⲣⲉ
ϣⲉⲗⲉⲉⲧ	N	ϣⲉⲗⲉⲉⲧ
ϣⲉⲙϣⲉ	V	ϣⲉⲙϣⲉ
ϣⲉⲙⲁⲃⲧⲁⲥⲉⲛϣⲉ	N	ϣⲉⲙⲁⲃⲧⲁⲥⲉⲛϣⲉ
ϣⲉⲙⲛⲧϣⲉ	N	ϣⲉⲙⲛⲧϣⲉ
ϣⲉⲛⲉϩⲧⲏ	V	ϣⲉⲛⲉϩⲧⲏ
ϣⲉⲛⲉⲗⲟⲟⲗⲉ	N	ϣⲉⲛⲉⲗⲟⲟⲗⲉ
ϣⲉⲛⲉ	V	ϣⲱⲱⲛⲉ
ϣⲉⲛⲟⲩⲧⲉ	NPROP	ϣⲉⲛⲟⲩⲧⲉ
ϣⲉⲟⲉⲓϣ	N	ϣⲉⲟⲉⲓϣ
ϣⲉⲡϣⲡ	V	ϣⲟⲡϣⲡ
ϣⲉⲡϣⲱⲡ	V	ϣⲉⲡϣⲱⲡ
ϣⲉⲡϩⲉⲛϩⲓⲥⲉ	CPLXV	ϣⲉⲡϩⲉⲛϩⲓⲥⲉ
ϣⲉⲡϩⲓⲥⲉ	V	ϣⲉⲡϩⲓⲥⲉ
ϣⲉⲡϩⲙⲟⲧ	V	ϣⲉⲡϩⲙⲟⲧ
ϣⲉⲡⲉⲧⲛϣⲟⲩϣⲟⲩ	CPLXP	ϣⲉⲡⲉⲧⲛϣⲟⲩϣⲟⲩ
ϣⲉⲡⲟⲩϫⲁⲓ	CPLXV	ϣⲉⲡⲟⲩϫⲁⲓ
ϣⲉⲡⲟⲩϫⲁⲓ	PREP	ϣⲉⲡⲟⲩϫⲁⲓ
ϣⲉⲡⲧⲱⲣⲉ	V	ϣⲉⲡⲧⲱⲣⲉ
ϣⲉⲡ	V	ϣⲱⲡ
ϣⲉⲣϣⲱⲣ	V	ϣⲟⲣϣⲣ
ϣⲉⲥ	V	ⲥⲱϣ
ϣⲉⲧϣⲱⲧ	VSTAT	ϣⲟⲧϣⲧ
ϣⲉⲧⲁⲓⲟⲩ	N	ϣⲉⲧⲁⲓⲟⲩ
ϣⲉ	N	ϣⲉ
ϣⲉ	NUM	ϣⲉ
ϣⲉ	V	ϣⲉ
ϣⲏϣ	VSTAT	ϣⲱϣ
ϣⲏϥ	VSTAT	ϣⲱϥ
ϣⲏⲓ	N	ϣⲏⲓ
ϣⲏⲕ	VSTAT	ϣⲓⲕⲉ
ϣⲏⲙ	N	ϣⲏⲙ
ϣⲏⲛ	N	ϣⲏⲛ
ϣⲏⲡ	VSTAT	ϣⲱⲡ
ϣⲏⲣⲉϣⲏⲙ	N	ϣⲏⲣⲉϣⲏⲙ
ϣⲏⲣⲉⲕⲟⲩⲓ	N	ϣⲏⲣⲉⲕⲟⲩⲓ
ϣⲏⲣⲉ	N	ϣⲏⲣⲉ
ϣⲏⲣⲉ	NPROP	ϣⲏⲣⲉ
ϣⲏⲣⲡⲥϩⲁⲓ	V	ϣⲏⲣⲡⲥϩⲁⲓ
ϣⲏⲧ	N	ϣⲏⲧ
ϣⲏⲧ	NUM	ϣⲏⲧ
ϣⲏⲩⲉ	N	ϣⲏⲩⲉ
ϣⲏ	N	ϣⲏ
ϣⲓⲃⲉ	N	ϣⲓⲃⲉ
ϣⲓⲃⲉ	V	ϣⲓⲃⲉ
ϣⲓⲏⲧ	NPROP	ϣⲓⲏⲧ
ϣⲓⲏ	N	ϣⲓⲏ
ϣⲓⲕⲉ	V	ϣⲓⲕⲉ
ϣⲓⲛⲉⲛⲥⲁ	V	ϣⲓⲛⲉⲛⲥⲁ
ϣⲓⲛⲉ	N	ϣⲓⲛⲉ
ϣⲓⲛⲉ	V	ϣⲓⲛⲉ
ϣⲓⲡⲉ	N	ϣⲓⲡⲉ
ϣⲓⲡⲉ	V	ϣⲓⲡⲉ
ϣⲓⲧⲉ	V	ϣⲓⲧⲉ
ϣⲓⲧ	V	ϣⲓ
ϣⲓ	N	ϣⲓ
ϣⲕⲁⲕ	N	ϣⲕⲁⲕ
ϣⲕⲉⲗⲕⲉⲗ	V	ϣⲕⲉⲗⲕⲉⲗ
ϣⲕⲟⲗ	N	ϣⲕⲟⲗ
ϣⲗϩⲗ	N	ϣⲗϩⲗ
ϣⲗⲏⲗ	N	ϣⲗⲏⲗ
ϣⲗⲏⲗ	V	ϣⲗⲏⲗ
ϣⲗⲗ	V	ϣⲗⲗ
ϣⲗⲟϥ	N	ϣⲗⲟϥ
ϣⲗⲟⲩⲗⲁⲓ	N	ϣⲗⲟⲩⲗⲁⲓ
ϣⲗⲧⲙ	N	ϣⲗⲧⲙ
ϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ	V	ϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ
ϣⲙϣⲉ	V	ϣⲙϣⲉ
ϣⲙⲁ	V	ϣⲙⲁ
ϣⲙⲙⲟ	N	ϣⲙⲙⲟ
ϣⲙⲛⲟⲩⲃⲉ	N	ϣⲙⲛⲟⲩⲃⲉ
ϣⲙⲛⲧϣⲉⲥⲉⲧⲏ	NUM	ϣⲙⲛⲧϣⲉⲥⲉⲧⲏ
ϣⲙⲟⲩⲛⲉ	NUM	ϣⲙⲟⲩⲛⲉ
ϣⲙⲟⲩⲛⲛϣⲟ	N	ϣⲙⲟⲩⲛⲛϣⲟ
ϣⲙⲟⲩⲛ	N	ϣⲙⲟⲩⲛ
ϣⲙⲟⲩⲛ	NUM	ϣⲙⲟⲩⲛ
ϣⲙⲧ	NUM	ϣⲙⲧ
ϣⲛϩⲧⲏⲕ	CPLXV	ϣⲛϩⲧⲏⲕ
ϣⲛⲉ	N	ϣⲛⲉ
ϣⲛⲏⲩ	N	ϣⲛⲉ
ϣⲛⲥ	N	ϣⲛⲥ
ϣⲛⲧ	V	ϣⲛⲧ
ϣⲛ	V	ϣⲛ
ϣⲟϣⲟⲩ	N	ϣⲟϣⲟⲩ
ϣⲟϣⲧ	N	ϣⲟϣⲧ
ϣⲟϣ	N	ϣⲟϣ
ϣⲟϫⲛⲉ	N	ϣⲟϫⲛⲉ
ϣⲟϫⲛⲉ	V	ϣⲟϫⲛⲉ
ϣⲟϫⲧ	N	ϣⲟϫⲧ
ϣⲟⲃⲉ	VSTAT	ϣⲓⲃⲉ
ϣⲟⲃⲧ	V	ϣⲟⲃⲧ
ϣⲟⲉⲓϣ	N	ϣⲟⲉⲓϣ
ϣⲟⲉⲓϫ	N	ϣⲟⲉⲓϫ
ϣⲟⲕϩ	V	ϣⲱⲕϩ
ϣⲟⲗϣⲗ	V	ϣⲟⲗϣⲗ
ϣⲟⲗϥ	V	ϣⲟⲗϥ
ϣⲟⲗϩ	VSTAT	ϣⲱⲗϩ
ϣⲟⲗⲉⲥ	N	ϣⲟⲗⲉⲥ
ϣⲟⲗⲉ	V	ϣⲱⲗ
ϣⲟⲗⲕ	V	ϣⲟⲗⲕ
ϣⲟⲗⲛ	V	ϣⲟⲗⲛ
ϣⲟⲗⲟⲩ	V	ϣⲟⲗⲟⲩ
ϣⲟⲗⲥ	V	ϣⲟⲗⲥ
ϣⲟⲙⲉⲛⲧ	N	ϣⲟⲙⲉⲛⲧ
ϣⲟⲙⲉⲧ	N	ϣⲟⲙⲉⲧ
ϣⲟⲙⲛⲧ	N	ϣⲟⲙⲛⲧ
ϣⲟⲙⲛⲧ	NUM	ϣⲟⲙⲛⲧ
ϣⲟⲙⲧⲉ	N	ϣⲟⲙⲧⲉ
ϣⲟⲙⲧⲉ	NUM	ϣⲟⲙⲧⲉ
ϣⲟⲙⲧ	N	ϣⲟⲙⲧ
ϣⲟⲙⲧ	NUM	ϣⲟⲙⲧ
ϣⲟⲛϣ	N	ϣⲟⲛϣ
ϣⲟⲛϥ	V	ϣⲱⲛϥ
ϣⲟⲛⲧⲉ	N	ϣⲟⲛⲧⲉ
ϣⲟⲟⲛ	V	ϣⲱⲱⲛⲉ
ϣⲟⲟⲡ	V	ϣⲟⲟⲡ
ϣⲟⲟⲡ	V	ϣⲱⲡⲉ
ϣⲟⲟⲡ	VSTAT	ϣⲱⲡⲉ
ϣⲟⲟⲡ	VSTAT	ϣⲱⲱⲛⲉ
ϣⲟⲟⲥⲉ	N	ϣⲟⲟⲥⲉ
ϣⲟⲟⲥ	N	ϣⲟⲟⲥ
ϣⲟⲟⲩⲉ	N	ϣⲟⲟⲩⲉ
ϣⲟⲟⲩⲉ	V	ϣⲟⲟⲩⲉ
ϣⲟⲟⲩ	N	ϣⲟⲟⲩ
ϣⲟⲡϥ	CPLXV	ϣⲟⲡϥ
ϣⲟⲡⲟⲩ	CPLXV	ϣⲟⲡⲟⲩ
ϣⲟⲡ	V	ϣⲱⲡ
ϣⲟⲣϣⲣ	N	ϣⲟⲣϣⲣ
ϣⲟⲣϣⲣ	V	ϣⲟⲣϣⲣ
ϣⲟⲣϩ	V	ϣⲟⲣϩ
ϣⲟⲣⲡⲉ	N	ϣⲟⲣⲡⲉ
ϣⲟⲣⲡ	N	ϣⲟⲣⲡ
ϣⲟⲣⲡ	NUM	ϣⲟⲣⲡ
ϣⲟⲣⲡ	V	ϣⲱⲣⲡ
ϣⲟⲧⲙ	VSTAT	ϣⲱⲧⲙ
ϣⲟⲧ	N	ϣⲟⲧ
ϣⲟⲩϣⲟⲩ	N	ϣⲟⲩϣⲟⲩ
ϣⲟⲩϣⲟⲩ	V	ϣⲟⲩϣⲟⲩ
ϣⲟⲩϣⲧⲙⲣⲱϥ	N	ϣⲟⲩϣⲧⲙⲣⲱϥ
ϣⲟⲩϣⲧ	N	ϣⲟⲩϣⲧ
ϣⲟⲩϣⲱⲱⲧ	N	ϣⲟⲩϣⲱⲱⲧ
ϣⲟⲩϩⲏⲛⲉ	N	ϣⲟⲩϩⲏⲛⲉ
ϣⲟⲩⲉⲓⲧ	VSTAT	ϣⲟⲩⲟ
ϣⲟⲩⲉ	V	ϣⲟⲩⲟ
ϣⲟⲩⲙⲉⲣⲓⲧ	N	ϣⲟⲩⲙⲉⲣⲓⲧ
ϣⲟⲩⲙⲟⲩⲧⲉ	N	ϣⲟⲩⲙⲟⲩⲧⲉ
ϣⲟⲩⲟⲉⲓⲧ	VSTAT	ϣⲟⲩⲟ
ϣⲟⲩⲟ	V	ϣⲟⲩⲟ
ϣⲟⲩⲣⲏ	N	ϣⲟⲩⲣⲏ
ϣⲟⲩⲣⲡⲉⲥⲙⲉⲉⲩⲉ	N	ϣⲟⲩⲣⲡⲉⲥⲙⲉⲉⲩⲉ
ϣⲟⲩⲧⲙⲧⲁⲩⲉ	N	ϣⲟⲩⲧⲙⲧⲁⲩⲉ
ϣⲟⲩⲧⲙ	N	ϣⲟⲩⲧⲙ
ϣⲟⲩⲱϩ	V	ϣⲟⲩⲱϩ
ϣⲟⲩⲱⲟⲩ	VSTAT	ϣⲟⲩⲱⲟⲩ
ϣⲟⲩⲱ	V	ϣⲟⲩⲟ
ϣⲟⲩⲱ	V	ϣⲟⲩⲱ
ϣⲟⲩ	N	ϣⲟⲟⲩ
ϣⲟ	N	ϣⲟ
ϣⲟ	NUM	ϣⲟ
ϣⲡϩⲓⲥⲉ	CPLXV	ϣⲡϩⲓⲥⲉ
ϣⲡϩⲓⲥⲉ	V	ϣⲡϩⲓⲥⲉ
ϣⲡϩⲙⲟⲧ	N	ϣⲡϩⲙⲟⲧ
ϣⲡϩⲙⲟⲧ	V	ϣⲡϩⲙⲟⲧ
ϣⲡϩⲙⲟⲧ	V	ϣⲱⲡ 
ϣⲡⲉⲛϣⲱⲡ	N	ϣⲡⲉⲛϣⲱⲡ
ϣⲡⲏⲣⲉ	N	ϣⲡⲏⲣⲉ
ϣⲡⲛϣⲱⲡ	N	ϣⲡⲛϣⲱⲡ
ϣⲡⲟⲛ	V	ϣⲡⲟⲛ
ϣⲡⲧⲱⲣⲉ	V	ϣⲡⲧⲱⲣⲉ
ϣⲡ	V	ϣⲱⲡ
ϣⲣϣⲱⲣ	V	ϣⲟⲣϣⲣ
ϣⲣϣⲱⲣ	VSTAT	ϣⲟⲣϣⲣ
ϣⲣⲡϣⲁϫⲉ	V	ϣⲣⲡϣⲁϫⲉ
ϣⲣⲡⲙⲓⲥⲉ	N	ϣⲣⲡⲙⲓⲥⲉ
ϣⲣⲡⲙⲙⲓⲥⲉ	N	ϣⲣⲡⲙⲙⲓⲥⲉ
ϣⲣⲡⲛ	N	ϣⲣⲡⲛ
ϣⲣⲡⲧⲁⲙⲟ	V	ϣⲣⲡⲧⲁⲙⲟ
ϣⲣⲡ	V	ϣⲱⲣⲡ
ϣⲥⲛⲉ	N	ϣⲥⲛⲉ
ϣⲥⲛⲕⲱⲣⲁⲝ	N	ϣⲥⲛⲕⲱⲣⲁⲝ
ϣⲥⲛⲟⲩⲟϭⲉ	N	ϣⲥⲛⲟⲩⲟϭⲉ
ϣⲥ	N	ϣⲥ
ϣⲧⲁⲙ	V	ϣⲧⲁⲙ
ϣⲧⲉⲕⲟ	N	ϣⲧⲉⲕⲟ
ϣⲧⲉⲣⲧⲱⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲏⲛ	N	ϣⲧⲏⲛ
ϣⲧⲙⲟⲩⲱⲛ	N	ϣⲧⲙⲟⲩⲱⲛ
ϣⲧⲙ	VIMP	ϣⲧⲙ
ϣⲧⲟⲙ	V	ϣⲧⲟⲙ
ϣⲧⲟⲣⲧⲉⲣ	V	ϣⲧⲟⲣⲧⲉⲣ
ϣⲧⲟⲣⲧⲣ	N	ϣⲧⲟⲣⲧⲣ
ϣⲧⲟⲣⲧⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲟⲩϫⲉ	V	ϣⲧⲟⲩϫⲉ
ϣⲧⲣⲧⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲣⲧⲱⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲣⲧⲱⲣ	VSTAT	ϣⲧⲟⲣⲧⲣ
ϣⲧⲱⲟⲩⲛ	V	ϣⲧⲱⲟⲩⲛ
ϣⲱϣⲧ	V	ϣⲱϣⲧ
ϣⲱϣ	V	ϣⲱϣ
ϣⲱϥⲧ	V	ϣⲱϥⲧ
ϣⲱϥ	N	ϣⲱϥ
ϣⲱϥ	V	ϣⲱϥ
ϣⲱϫⲡ	V	ϣⲱϫⲡ
ϣⲱϭⲉ	V	ϣⲱϭⲉ
ϣⲱⲗϩ	V	ϣⲱⲗϩ
ϣⲱⲗⲙ	V	ϣⲱⲗⲙ
ϣⲱⲗ	V	ϣⲱⲗ
ϣⲱⲙⲉ	N	ϣⲱⲙⲉ
ϣⲱⲙ	N	ϣⲱⲙ
ϣⲱⲛϥ	V	ϣⲱⲛϥ
ϣⲱⲛⲃ	N	ϣⲱⲛϥ
ϣⲱⲛⲃ	N	ϣⲱⲛⲃ
ϣⲱⲛⲉ	N	ϣⲱⲛⲉ
ϣⲱⲛⲉ	N	ⲡ
ϣⲱⲛⲉ	V	ϣⲱⲛⲉ
ϣⲱⲛⲧ	V	ϣⲱⲛⲧ
ϣⲱⲛ	N	ϣⲱⲛ
ϣⲱⲡⲉ	V	ϣⲱⲡⲉ
ϣⲱⲡⲉ`	V	ϣⲱⲡⲉ`
ϣⲱⲡ	V	ϣⲱⲡ
ϣⲱⲣⲡ	N	ϣⲱⲣⲡ
ϣⲱⲣⲡ	V	ϣⲱⲣⲡ
ϣⲱⲥⲙ	N	ϣⲱⲥⲙ
ϣⲱⲥ	N	ϣⲱⲥ
ϣⲱⲧⲉ	N	ϣⲱⲧⲉ
ϣⲱⲱⲡⲉ	N	ϣⲱⲱⲡⲉ
ϣⲱⲱⲡⲉ	V	ϣⲱⲱⲡⲉ
ϣⲱⲱⲧⲛⲉⲓⲇⲱⲗⲟⲛ	N	ϣⲱⲱⲧⲛⲉⲓⲇⲱⲗⲟⲛ
ϣⲱⲱⲧ	N	ϣⲱⲱⲧ
ϣⲱⲱⲧ	V	ϣⲱⲱⲧ
ϣⲱ	N	ϣⲱ
ϣ	UNKNOWN	ϣ
ϣ	V	ϣ
ϣoⲙⲛⲧ	NUM	ϣoⲙⲛⲧ
ϥϣⲁϫⲉ	CPLXV	ϥϣⲁϫⲉ
ϥϣⲟⲟⲡ	CPLXV	ϥϣⲟⲟⲡ
ϥϣⲧⲣⲧⲱⲣ	CPLXV	ϥϣⲧⲣⲧⲱⲣ
ϥϥⲓⲉⲓⲁⲧϥ	CPLXV	ϥϥⲓⲉⲓⲁⲧϥ
ϥϥⲓⲣⲟⲟⲩϣ	CPLXV	ϥϥⲓⲣⲟⲟⲩϣ
ϥϥⲓ	CPLXV	ϥϥⲓ
ϥϩⲁⲉⲟⲟⲩ	CPLXV	ϥϩⲁⲉⲟⲟⲩ
ϥϩⲏⲛ	CPLXV	ϥϩⲏⲛ
ϥϩⲙⲟⲟⲥ	CPLXV	ϥϩⲙⲟⲟⲥ
ϥϩⲛⲡⲉⲓⲙⲁ	CPLXP	ϥϩⲛⲡⲉⲓⲙⲁ
ϥϩⲛⲧⲙⲏⲏⲧⲉ	CPLXP	ϥϩⲛⲧⲙⲏⲏⲧⲉ
ϥϩⲛⲧⲙⲏⲧⲉ	CPLXP	ϥϩⲛⲧⲙⲏⲧⲉ
ϥϫⲓϣⲕⲁⲕ	CPLXV	ϥϫⲓϣⲕⲁⲕ
ϥϫⲓⲙⲟⲉⲓⲧ	CPLXV	ϥϫⲓⲙⲟⲉⲓⲧ
ϥϫⲛⲟⲩⲕ	CPLXV	ϥϫⲛⲟⲩⲕ
ϥϫⲛⲟⲩⲟⲩ	CPLXV	ϥϫⲛⲟⲩⲟⲩ
ϥϫⲛⲟⲩ	CPLXV	ϥϫⲛⲟⲩ
ϥϫⲱⲙⲙⲟⲥ	CPLXV	ϥϫⲱⲙⲙⲟⲥ
ϥϫⲱ	CPLXV	ϥϫⲱ
ϥϭⲏⲡ	CPLXV	ϥϭⲏⲡ
ϥϯϣⲓⲡⲉ	CPLXV	ϥϯϣⲓⲡⲉ
ϥϯⲉⲟⲟⲩ	CPLXV	ϥϯⲉⲟⲟⲩ
ϥϯ	CPLXV	ϥϯ
ϥⲁϩⲉⲣⲁⲧϥ	CPLXV	ϥⲁϩⲉⲣⲁⲧϥ
ϥⲁⲓϣⲓⲛⲉ	N	ϥⲁⲓϣⲓⲛⲉ
ϥⲁⲓⲉⲧⲡⲱ	N	ϥⲁⲓⲉⲧⲡⲱ
ϥⲁⲓⲕⲗⲟⲙ	N	ϥⲁⲓⲕⲗⲟⲙ
ϥⲁⲣⲭⲓ	CPLXV	ϥⲁⲣⲭⲓ
ϥⲃⲏⲕ	CPLXV	ϥⲃⲏⲕ
ϥⲉϭ	V	ϥⲱϭⲉ
ϥⲉⲓⲙⲉ	CPLXV	ϥⲉⲓⲙⲉ
ϥⲉⲓⲣⲟⲟⲩϣ	V	ϥⲉⲓⲣⲟⲟⲩϣ
ϥⲉⲓ	V	ϥⲓ
ϥⲓϩⲁⲡⲉⲧϩⲓⲧⲟⲩⲱϥ	CPLXVCONV	ϥⲓϩⲁⲡⲉⲧϩⲓⲧⲟⲩⲱϥ
ϥⲓϩⲣⲁⲩ	V	ϥⲓϩⲣⲁⲩ
ϥⲓⲉⲓⲁⲧ	V	ϥⲓⲉⲓⲁⲧ
ϥⲓⲡⲣⲟⲟⲩϣ	V	ϥⲓⲡⲣⲟⲟⲩϣ
ϥⲓⲣⲟⲟⲩϣ	CPLXV	ϥⲓⲣⲟⲟⲩϣ
ϥⲓⲣⲟⲟⲩϣ	V	ϥⲓⲣⲟⲟⲩϣ
ϥⲓⲧⲟⲩ	CPLXV	ϥⲓⲧⲟⲩ
ϥⲓⲧ	V	ϥⲓ
ϥⲓⲱ̇ⲡ	UNKNOWN	UNKNOWN
ϥⲓⲱⲡ	V	ϥⲓⲱⲡ
ϥⲓ	V	ϥⲓ
ϥⲓ	V	ⲛϥⲓ
ϥⲕⲁⲧⲁⲗⲁⲗⲉⲓ	CPLXV	ϥⲕⲁⲧⲁⲗⲁⲗⲉⲓ
ϥⲙⲉⲧⲁⲛⲟⲉⲓ	CPLXV	ϥⲙⲉⲧⲁⲛⲟⲉⲓ
ϥⲙⲏⲣ	CPLXV	ϥⲙⲏⲣ
ϥⲙⲟⲩⲧⲉ	CPLXV	ϥⲙⲟⲩⲧⲉ
ϥⲙⲡϣⲁ	CPLXV	ϥⲙⲡϣⲁ
ϥⲙⲡⲉⲛⲙⲧⲟ	CPLXP	ϥⲙⲡⲉⲛⲙⲧⲟ
ϥⲛϩⲣⲁⲓ	CPLXV	ϥⲛϩⲣⲁⲓ
ϥⲛⲁϣⲱⲡⲉ	CPLXVFUT	ϥⲛⲁϣⲱⲡⲉ
ϥⲛⲁϣⲱⲡ	CPLXVFUT	ϥⲛⲁϣⲱⲡ
ϥⲛⲁϩⲉ	CPLXVFUT	ϥⲛⲁϩⲉ
ϥⲛⲁϩⲩⲡⲟⲧⲁⲥⲥⲉ	CPLXVFUT	ϥⲛⲁϩⲩⲡⲟⲧⲁⲥⲥⲉ
ϥⲛⲁϫⲉⲕϩⲱⲃ	CPLXVFUT	ϥⲛⲁϫⲉⲕϩⲱⲃ
ϥⲛⲁϫⲉⲩ	CPLXVFUT	ϥⲛⲁϫⲉⲩ
ϥⲛⲁϫⲓⲧⲟⲩ	CPLXVFUT	ϥⲛⲁϫⲓⲧⲟⲩ
ϥⲛⲁϫⲓ	CPLXVFUT	ϥⲛⲁϫⲓ
ϥⲛⲁϫⲟⲟⲥ	CPLXVFUT	ϥⲛⲁϫⲟⲟⲥ
ϥⲛⲁϫⲡⲓⲉⲓ	CPLXVFUT	ϥⲛⲁϫⲡⲓⲉⲓ
ϥⲛⲁϫⲡⲟ	CPLXVFUT	ϥⲛⲁϫⲡⲟ
ϥⲛⲁϫⲱⲕ	CPLXVFUT	ϥⲛⲁϫⲱⲕ
ϥⲛⲁϫⲱ	CPLXVFUT	ϥⲛⲁϫⲱ
ϥⲛⲁϯⲑⲉ	CPLXVFUT	ϥⲛⲁϯⲑⲉ
ϥⲛⲁϯⲟⲥⲉ	CPLXVFUT	ϥⲛⲁϯⲟⲥⲉ
ϥⲛⲁⲁⲁⲥ	CPLXVFUT	ϥⲛⲁⲁⲁⲥ
ϥⲛⲁⲉⲓ	CPLXVFUT	ϥⲛⲁⲉⲓ
ϥⲛⲁⲕⲧⲉⲡⲉϥϩⲟ	CPLXVFUT	ϥⲛⲁⲕⲧⲉⲡⲉϥϩⲟ
ϥⲛⲁⲛⲁⲩ	CPLXVFUT	ϥⲛⲁⲛⲁⲩ
ϥⲛⲁⲛⲉϫⲡⲥⲁⲧⲁⲛⲁⲥ	CPLXVFUT	ϥⲛⲁⲛⲉϫⲡⲥⲁⲧⲁⲛⲁⲥ
ϥⲛⲁⲟⲩϫⲁⲓ	CPLXVFUT	ϥⲛⲁⲟⲩϫⲁⲓ
ϥⲛⲁⲟⲩⲟⲥϥⲟⲩ	CPLXVFUT	ϥⲛⲁⲟⲩⲟⲥϥⲟⲩ
ϥⲛⲁⲟⲩⲱⲥϥ	CPLXVFUT	ϥⲛⲁⲟⲩⲱⲥϥ
ϥⲛⲁⲡⲁϩⲧϥ	CPLXVFUT	ϥⲛⲁⲡⲁϩⲧϥ
ϥⲛⲁⲡⲁⲣⲁⲅⲉ	CPLXVFUT	ϥⲛⲁⲡⲁⲣⲁⲅⲉ
ϥⲛⲁⲡⲁⲣⲁⲇⲓⲇⲟⲩ	CPLXVFUT	ϥⲛⲁⲡⲁⲣⲁⲇⲓⲇⲟⲩ
ϥⲛⲁⲥⲁⲗⲡⲓⲍⲉ	CPLXVFUT	ϥⲛⲁⲥⲁⲗⲡⲓⲍⲉ
ϥⲛⲁⲥⲟⲣⲙⲉⲥ	CPLXVFUT	ϥⲛⲁⲥⲟⲣⲙⲉⲥ
ϥⲛⲁⲧⲛⲛⲟⲟⲩϥ	CPLXVFUT	ϥⲛⲁⲧⲛⲛⲟⲟⲩϥ
ϥⲛⲁⲧⲛⲛⲟⲟⲩ	CPLXVFUT	ϥⲛⲁⲧⲛⲛⲟⲟⲩ
ϥⲛⲁⲧⲟⲩϫⲟⲥ	CPLXVFUT	ϥⲛⲁⲧⲟⲩϫⲟⲥ
ϥⲛⲁⲧⲟⲩⲛⲟⲥⲛ	CPLXVFUT	ϥⲛⲁⲧⲟⲩⲛⲟⲥⲛ
ϥⲛⲁⲧⲣⲉⲡⲕⲁϩ	CPLXAUXPFUT	ϥⲛⲁⲧⲣⲉⲡⲕⲁϩ
ϥⲛⲁⲧⲥⲁⲃⲱⲧⲛ	CPLXVFUT	ϥⲛⲁⲧⲥⲁⲃⲱⲧⲛ
ϥⲛⲁⲧⲱⲙⲛⲧ	CPLXVFUT	ϥⲛⲁⲧⲱⲙⲛⲧ
ϥⲛⲁⲧⲱⲟⲩⲛ	CPLXVFUT	ϥⲛⲁⲧⲱⲟⲩⲛ
ϥⲛⲁⲩ	CPLXV	ϥⲛⲁⲩ
ϥⲛⲏⲩ	CPLXV	ϥⲛⲏⲩ
ϥⲛⲧ	N	ϥⲛⲧ
ϥⲟϭ	V	ϥⲱϭⲉ
ϥⲟⲗ	V	ϥⲟⲗ
ϥⲟⲧ	V	ϥⲱⲧⲉ
ϥⲟⲩⲉϩⲥⲁϩⲛⲉ	CPLXV	ϥⲟⲩⲉϩⲥⲁϩⲛⲉ
ϥⲟⲩⲏϩ	CPLXV	ϥⲟⲩⲏϩ
